Transaction_ID,User_ID,User_Role,Book_ID,Book_Title,Book_Category,Branch_Location,Borrow_Date,Return_Date,Borrow_Duration_Days,Overdue_Status,Renewal_Count,Available_Copies_At_Borrow,Reservation_Status,Month,Year
TXN_20250466,USR_1058,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-08-13,2025-08-18,5,0,0,3,No Reservation,Aug 2025,2025
TXN_20250467,USR_1073,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-08-14,2025-09-23,40,1,0,2,No Reservation,Aug 2025,2025
TXN_20250468,USR_1027,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-08-14,2025-09-02,19,0,0,3,No Reservation,Aug 2025,2025
TXN_20250469,USR_1031,Research Scholar,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-08-15,2025-09-06,22,0,0,3,No Reservation,Aug 2025,2025
TXN_20250470,USR_1070,Faculty,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Management Library,2025-08-15,2025-08-31,16,0,0,4,No Reservation,Aug 2025,2025
TXN_20250471,USR_1057,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-08-15,2025-08-21,6,0,0,5,No Reservation,Aug 2025,2025
TXN_20250472,USR_1039,Student,BK_601,University Physics with Modern Physics,Science & Engineering,Engineering Branch,2025-08-16,2025-09-03,18,0,1,1,No Reservation,Aug 2025,2025
TXN_20250473,USR_1081,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-08-16,2025-09-02,17,0,1,0,Reserved,Aug 2025,2025
TXN_20250474,USR_1074,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-08-17,2025-09-05,19,0,0,3,No Reservation,Aug 2025,2025
TXN_20250475,USR_1031,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-08-18,2025-08-29,11,0,0,2,No Reservation,Aug 2025,2025
TXN_20250476,USR_1030,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-08-19,2025-08-25,6,0,1,1,Reserved,Aug 2025,2025
TXN_20250477,USR_1044,Research Scholar,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-08-20,2025-09-20,31,0,0,0,Reserved,Aug 2025,2025
TXN_20250478,USR_1038,Research Scholar,BK_602,Linear Algebra and Its Applications,Science & Engineering,Science & Tech Annex,2025-08-20,2025-09-02,13,0,0,4,No Reservation,Aug 2025,2025
TXN_20250479,USR_1046,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-08-20,2025-09-09,20,0,0,1,No Reservation,Aug 2025,2025
TXN_20250480,USR_1019,Faculty,BK_302,1984,Fiction & Literature,Main Campus Library,2025-08-21,2025-09-26,36,0,1,2,No Reservation,Aug 2025,2025
TXN_20250481,USR_1009,Faculty,BK_402,Steve Jobs,History & Biography,Engineering Branch,2025-08-22,2025-09-13,22,0,1,4,No Reservation,Aug 2025,2025
TXN_20250482,USR_1080,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2025-08-22,2025-08-29,7,0,0,4,No Reservation,Aug 2025,2025
TXN_20250483,USR_1087,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-08-22,2025-09-02,11,0,0,4,No Reservation,Aug 2025,2025
TXN_20250484,USR_1031,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-08-22,2025-09-04,13,0,0,2,No Reservation,Aug 2025,2025
TXN_20250485,USR_1016,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-08-23,2025-09-04,12,0,1,2,No Reservation,Aug 2025,2025
TXN_20250486,USR_1027,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Engineering Branch,2025-08-25,2025-09-06,12,0,0,0,Reserved,Aug 2025,2025
TXN_20250487,USR_1074,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2025-08-26,2025-09-12,17,0,0,1,No Reservation,Aug 2025,2025
TXN_20250488,USR_1065,Student,BK_603,Calculus: Early Transcendentals,Science & Engineering,Main Campus Library,2025-08-27,2025-09-11,15,0,0,5,No Reservation,Aug 2025,2025
TXN_20250489,USR_1009,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-08-28,2025-10-10,43,0,0,3,No Reservation,Aug 2025,2025
TXN_20250490,USR_1043,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-08-28,2025-10-04,37,0,1,1,Reserved,Aug 2025,2025
TXN_20250491,USR_1009,Faculty,BK_605,Signals and Systems,Science & Engineering,Main Campus Library,2025-08-28,2025-10-03,36,0,0,8,No Reservation,Aug 2025,2025
TXN_20250492,USR_1003,Student,BK_302,1984,Fiction & Literature,Science & Tech Annex,2025-08-28,2025-09-06,9,0,0,8,No Reservation,Aug 2025,2025
TXN_20250493,USR_1076,Student,BK_501,The Intelligent Investor,Business & Economics,Main Campus Library,2025-08-28,2025-09-14,17,0,2,2,Reserved,Aug 2025,2025
TXN_20250494,USR_1012,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Management Library,2025-08-29,2025-09-13,15,0,2,3,No Reservation,Aug 2025,2025
TXN_20250495,USR_1009,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Engineering Branch,2025-08-29,2025-10-06,38,1,0,0,Reserved,Aug 2025,2025
TXN_20250496,USR_1036,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Management Library,2025-08-31,2025-09-18,18,0,0,2,No Reservation,Aug 2025,2025
TXN_20250497,USR_1076,Student,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Science & Tech Annex,2025-09-01,2025-09-07,6,0,0,3,No Reservation,Sep 2025,2025
TXN_20250498,USR_1079,Faculty,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-09-02,2025-10-05,33,0,0,4,No Reservation,Sep 2025,2025
TXN_20250499,USR_1024,Student,BK_601,University Physics with Modern Physics,Science & Engineering,Science & Tech Annex,2025-09-03,2025-09-24,21,1,0,2,No Reservation,Sep 2025,2025
TXN_20250500,USR_1044,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-09-04,2025-09-24,20,0,0,1,No Reservation,Sep 2025,2025
TXN_20250501,USR_1063,Staff,BK_605,Signals and Systems,Science & Engineering,Main Campus Library,2025-09-04,2025-09-18,14,0,0,10,No Reservation,Sep 2025,2025
TXN_20250502,USR_1027,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-09-04,2025-09-21,17,0,0,8,No Reservation,Sep 2025,2025
TXN_20250503,USR_1022,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-09-05,2025-09-17,12,0,0,2,No Reservation,Sep 2025,2025
TXN_20250504,USR_1071,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-09-06,2025-10-03,27,0,3,1,Reserved,Sep 2025,2025
TXN_20250505,USR_1027,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Main Campus Library,2025-09-07,2025-09-17,10,0,1,1,No Reservation,Sep 2025,2025
TXN_20250506,USR_1030,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-09-12,2025-10-02,20,0,1,2,No Reservation,Sep 2025,2025
TXN_20250507,USR_1009,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Science & Tech Annex,2025-09-13,2025-10-25,42,0,0,0,Reserved,Sep 2025,2025
TXN_20250508,USR_1063,Staff,BK_501,The Intelligent Investor,Business & Economics,Engineering Branch,2025-09-14,2025-10-05,21,0,1,3,No Reservation,Sep 2025,2025
TXN_20250509,USR_1038,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-09-14,2025-09-28,14,0,1,8,No Reservation,Sep 2025,2025
TXN_20250510,USR_1043,Faculty,BK_502,Zero to One,Business & Economics,Engineering Branch,2025-09-14,2025-10-15,31,0,2,3,No Reservation,Sep 2025,2025
TXN_20250511,USR_1031,Research Scholar,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-09-15,2025-10-13,28,0,2,5,Reserved,Sep 2025,2025
TXN_20250512,USR_1079,Faculty,BK_502,Zero to One,Business & Economics,Main Campus Library,2025-09-15,2025-10-08,23,0,0,1,Reserved,Sep 2025,2025
TXN_20250513,USR_1014,Faculty,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-09-17,2025-10-19,32,0,0,2,No Reservation,Sep 2025,2025
TXN_20250514,USR_1074,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-09-17,2025-10-01,14,1,1,2,No Reservation,Sep 2025,2025
TXN_20250515,USR_1079,Faculty,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-09-18,2025-10-24,36,0,0,2,Reserved,Sep 2025,2025
TXN_20250516,USR_1086,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-09-18,2025-10-05,17,0,1,2,No Reservation,Sep 2025,2025
TXN_20250517,USR_1044,Research Scholar,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-09-19,2025-10-05,16,0,0,5,No Reservation,Sep 2025,2025
TXN_20250518,USR_1027,Student,BK_501,The Intelligent Investor,Business & Economics,Science & Tech Annex,2025-09-20,2025-09-27,7,0,1,4,No Reservation,Sep 2025,2025
TXN_20250519,USR_1080,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Science & Tech Annex,2025-09-21,2025-10-11,20,0,1,3,No Reservation,Sep 2025,2025
TXN_20250520,USR_1057,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-09-22,2025-10-04,12,0,1,5,No Reservation,Sep 2025,2025
TXN_20250521,USR_1018,Faculty,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-09-23,2025-10-16,23,0,0,0,Reserved,Sep 2025,2025
TXN_20250522,USR_1036,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-09-23,2025-10-14,21,0,2,8,No Reservation,Sep 2025,2025
TXN_20250523,USR_1038,Research Scholar,BK_604,Microelectronic Circuits,Science & Engineering,Main Campus Library,2025-09-23,2025-10-03,10,0,0,0,Reserved,Sep 2025,2025
TXN_20250524,USR_1036,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-09-24,2025-10-05,11,0,0,0,Reserved,Sep 2025,2025
TXN_20250525,USR_1080,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2025-09-24,2025-10-10,16,0,0,8,No Reservation,Sep 2025,2025
TXN_20250526,USR_1031,Research Scholar,BK_404,The Silk Roads: A New History of the World,History & Biography,Management Library,2025-09-24,2025-10-14,20,0,0,3,No Reservation,Sep 2025,2025
TXN_20250527,USR_1009,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-09-25,2025-10-23,28,0,0,1,No Reservation,Sep 2025,2025
TXN_20250528,USR_1089,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-09-26,2025-10-03,7,0,0,5,No Reservation,Sep 2025,2025
TXN_20250529,USR_1001,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-09-26,2025-10-10,14,0,2,4,No Reservation,Sep 2025,2025
TXN_20250530,USR_1009,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-09-26,2025-10-27,31,0,0,2,No Reservation,Sep 2025,2025
TXN_20250531,USR_1031,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-09-29,2025-10-31,32,0,0,1,No Reservation,Sep 2025,2025
TXN_20250532,USR_1057,Student,BK_605,Signals and Systems,Science & Engineering,Engineering Branch,2025-09-29,2025-10-06,7,0,3,2,No Reservation,Sep 2025,2025
TXN_20250533,USR_1095,Student,BK_501,The Intelligent Investor,Business & Economics,Engineering Branch,2025-09-30,2025-10-06,6,0,3,4,No Reservation,Sep 2025,2025
TXN_20250534,USR_1080,Student,BK_303,The Great Gatsby,Fiction & Literature,Management Library,2025-10-01,2025-10-15,14,0,0,0,Reserved,Oct 2025,2025
TXN_20250535,USR_1027,Student,BK_402,Steve Jobs,History & Biography,Engineering Branch,2025-10-01,2025-10-20,19,0,0,1,No Reservation,Oct 2025,2025
TXN_20250536,USR_1086,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-10-01,2025-10-11,10,0,1,5,No Reservation,Oct 2025,2025
TXN_20250537,USR_1036,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Science & Tech Annex,2025-10-02,2025-10-23,21,0,3,4,No Reservation,Oct 2025,2025
TXN_20250538,USR_1044,Research Scholar,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-10-02,2025-11-02,31,0,0,1,No Reservation,Oct 2025,2025
TXN_20250539,USR_1051,Faculty,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Engineering Branch,2025-10-02,2025-10-24,22,0,0,3,No Reservation,Oct 2025,2025
TXN_20250540,USR_1056,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-10-03,2025-10-09,6,0,0,0,Reserved,Oct 2025,2025
TXN_20250541,USR_1087,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Management Library,2025-10-04,2025-10-18,14,0,0,2,No Reservation,Oct 2025,2025
TXN_20250542,USR_1079,Faculty,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2025-10-04,2025-11-17,44,0,0,2,No Reservation,Oct 2025,2025
TXN_20250543,USR_1063,Staff,BK_601,University Physics with Modern Physics,Science & Engineering,Engineering Branch,2025-10-04,2025-10-22,18,0,1,1,No Reservation,Oct 2025,2025
TXN_20250544,USR_1074,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Management Library,2025-10-04,2025-10-12,8,0,0,8,No Reservation,Oct 2025,2025
TXN_20250545,USR_1057,Student,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-10-04,2025-10-09,5,0,0,5,No Reservation,Oct 2025,2025
TXN_20250546,USR_1031,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2025-10-04,2025-10-30,26,0,0,2,No Reservation,Oct 2025,2025
TXN_20250547,USR_1001,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-10-04,2025-10-10,6,0,0,1,No Reservation,Oct 2025,2025
TXN_20250548,USR_1038,Research Scholar,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2025-10-05,2025-10-31,26,0,0,2,Reserved,Oct 2025,2025
TXN_20250549,USR_1079,Faculty,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-10-05,2025-10-21,16,0,0,2,No Reservation,Oct 2025,2025
TXN_20250550,USR_1011,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-10-06,2025-10-17,11,0,0,3,No Reservation,Oct 2025,2025
TXN_20250551,USR_1012,Student,BK_502,Zero to One,Business & Economics,Science & Tech Annex,2025-10-06,2025-10-12,6,0,0,3,No Reservation,Oct 2025,2025
TXN_20250552,USR_1076,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-10-06,2025-10-21,15,0,1,3,No Reservation,Oct 2025,2025
TXN_20250553,USR_1027,Student,BK_305,Dune,Fiction & Literature,Management Library,2025-10-06,2025-10-15,9,1,1,3,No Reservation,Oct 2025,2025
TXN_20250554,USR_1001,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-10-06,2025-10-19,13,0,1,1,No Reservation,Oct 2025,2025
TXN_20250555,USR_1031,Research Scholar,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-10-07,2025-11-05,29,0,0,3,No Reservation,Oct 2025,2025
TXN_20250556,USR_1036,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Science & Tech Annex,2025-10-07,2025-10-18,11,0,0,5,No Reservation,Oct 2025,2025
TXN_20250557,USR_1063,Staff,BK_402,Steve Jobs,History & Biography,Science & Tech Annex,2025-10-07,2025-10-24,17,0,0,0,Reserved,Oct 2025,2025
TXN_20250558,USR_1040,Staff,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-10-07,2025-10-21,14,0,1,3,Reserved,Oct 2025,2025
TXN_20250559,USR_1089,Student,BK_304,Pride and Prejudice,Fiction & Literature,Science & Tech Annex,2025-10-08,2025-10-25,17,0,0,2,Reserved,Oct 2025,2025
TXN_20250560,USR_1011,Student,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2025-10-08,2025-10-28,20,0,0,4,No Reservation,Oct 2025,2025
TXN_20250561,USR_1028,Student,BK_604,Microelectronic Circuits,Science & Engineering,Main Campus Library,2025-10-08,2025-10-15,7,0,1,2,No Reservation,Oct 2025,2025
TXN_20250562,USR_1057,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-10-09,2025-10-19,10,0,0,3,Reserved,Oct 2025,2025
TXN_20250563,USR_1063,Staff,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Management Library,2025-10-09,2025-10-21,12,0,0,1,No Reservation,Oct 2025,2025
TXN_20250564,USR_1009,Faculty,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-09,2025-11-19,41,0,0,4,No Reservation,Oct 2025,2025
TXN_20250565,USR_1063,Staff,BK_502,Zero to One,Business & Economics,Engineering Branch,2025-10-10,2025-10-29,19,0,0,3,No Reservation,Oct 2025,2025
TXN_20250566,USR_1063,Staff,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-10,2025-10-20,10,0,0,5,No Reservation,Oct 2025,2025
TXN_20250567,USR_1079,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-10-10,2025-11-04,25,0,2,3,No Reservation,Oct 2025,2025
TXN_20250568,USR_1063,Staff,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-10-10,2025-10-24,14,0,1,4,No Reservation,Oct 2025,2025
TXN_20250569,USR_1087,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-10-10,2025-10-25,15,0,0,1,No Reservation,Oct 2025,2025
TXN_20250570,USR_1024,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Management Library,2025-10-10,2025-10-29,19,0,0,1,No Reservation,Oct 2025,2025
TXN_20250571,USR_1024,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Management Library,2025-10-10,2025-10-29,19,0,0,3,No Reservation,Oct 2025,2025
TXN_20250572,USR_1029,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Management Library,2025-10-11,2025-11-07,27,0,0,2,Reserved,Oct 2025,2025
TXN_20250573,USR_1044,Research Scholar,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-10-11,2025-11-04,24,0,1,2,No Reservation,Oct 2025,2025
TXN_20250574,USR_1009,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-10-11,2025-11-11,31,0,0,2,No Reservation,Oct 2025,2025
TXN_20250575,USR_1030,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-10-12,2025-10-26,14,0,0,8,No Reservation,Oct 2025,2025
TXN_20250576,USR_1076,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2025-10-12,2025-10-25,13,0,0,3,Reserved,Oct 2025,2025
TXN_20250577,USR_1028,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-10-12,2025-11-02,21,0,0,3,Reserved,Oct 2025,2025
TXN_20250578,USR_1060,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-10-12,2025-10-21,9,0,0,1,Reserved,Oct 2025,2025
TXN_20250579,USR_1011,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-10-12,2025-10-27,15,0,0,3,No Reservation,Oct 2025,2025
TXN_20250580,USR_1024,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Management Library,2025-10-13,2025-10-26,13,0,0,2,No Reservation,Oct 2025,2025
TXN_20250581,USR_1024,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Science & Tech Annex,2025-10-13,2025-10-31,18,0,1,3,No Reservation,Oct 2025,2025
TXN_20250582,USR_1081,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Science & Tech Annex,2025-10-14,2025-11-11,28,0,0,0,Reserved,Oct 2025,2025
TXN_20250583,USR_1001,Student,BK_302,1984,Fiction & Literature,Engineering Branch,2025-10-14,2025-10-24,10,0,2,3,No Reservation,Oct 2025,2025
TXN_20250584,USR_1047,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-10-14,2025-11-14,31,0,0,10,No Reservation,Oct 2025,2025
TXN_20250585,USR_1043,Faculty,BK_603,Calculus: Early Transcendentals,Science & Engineering,Management Library,2025-10-14,2025-11-05,22,0,1,3,Reserved,Oct 2025,2025
TXN_20250586,USR_1010,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Engineering Branch,2025-10-14,2025-10-22,8,1,0,3,Reserved,Oct 2025,2025
TXN_20250587,USR_1047,Faculty,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-10-15,2025-10-31,16,0,0,1,No Reservation,Oct 2025,2025
TXN_20250588,USR_1014,Faculty,BK_601,University Physics with Modern Physics,Science & Engineering,Engineering Branch,2025-10-15,2025-11-28,44,0,0,2,No Reservation,Oct 2025,2025
TXN_20250589,USR_1001,Student,BK_305,Dune,Fiction & Literature,Management Library,2025-10-15,2025-10-24,9,0,0,0,Reserved,Oct 2025,2025
TXN_20250590,USR_1036,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Management Library,2025-10-17,2025-11-01,15,1,1,5,No Reservation,Oct 2025,2025
TXN_20250591,USR_1036,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Management Library,2025-10-17,2025-11-01,15,0,3,1,No Reservation,Oct 2025,2025
TXN_20250592,USR_1031,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-10-17,2025-10-31,14,0,0,2,No Reservation,Oct 2025,2025
TXN_20250593,USR_1024,Student,BK_305,Dune,Fiction & Literature,Engineering Branch,2025-10-17,2025-11-06,20,0,0,0,Reserved,Oct 2025,2025
TXN_20250594,USR_1063,Staff,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-10-17,2025-11-11,25,0,1,2,No Reservation,Oct 2025,2025
TXN_20250595,USR_1087,Student,BK_204,Storytelling with Data,Data Science & Statistics,Engineering Branch,2025-10-18,2025-11-03,16,0,0,2,No Reservation,Oct 2025,2025
TXN_20250596,USR_1079,Faculty,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-10-18,2025-12-01,44,0,0,4,Reserved,Oct 2025,2025
TXN_20250597,USR_1038,Research Scholar,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-10-18,2025-11-18,31,0,0,2,Reserved,Oct 2025,2025
TXN_20250598,USR_1070,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-10-18,2025-11-21,34,1,2,2,No Reservation,Oct 2025,2025
TXN_20250599,USR_1017,Student,BK_106,Operating System Concepts,Computer Science & AI,Management Library,2025-10-18,2025-10-30,12,0,0,3,No Reservation,Oct 2025,2025
TXN_20250600,USR_1087,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-19,2025-10-29,10,1,0,1,No Reservation,Oct 2025,2025
TXN_20250601,USR_1043,Faculty,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-19,2025-11-25,37,0,2,2,No Reservation,Oct 2025,2025
TXN_20250602,USR_1044,Research Scholar,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-10-19,2025-11-17,29,0,0,2,No Reservation,Oct 2025,2025
TXN_20250603,USR_1089,Student,BK_502,Zero to One,Business & Economics,Engineering Branch,2025-10-19,2025-10-27,8,0,0,4,No Reservation,Oct 2025,2025
TXN_20250604,USR_1063,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-10-20,2025-11-09,20,0,2,1,No Reservation,Oct 2025,2025
TXN_20250605,USR_1043,Faculty,BK_301,To Kill a Mockingbird,Fiction & Literature,Engineering Branch,2025-10-20,2025-11-27,38,1,1,4,Reserved,Oct 2025,2025
TXN_20250606,USR_1017,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-10-20,2025-11-09,20,0,0,2,No Reservation,Oct 2025,2025
TXN_20250607,USR_1044,Research Scholar,BK_301,To Kill a Mockingbird,Fiction & Literature,Management Library,2025-10-20,2025-11-07,18,0,1,2,No Reservation,Oct 2025,2025
TXN_20250608,USR_1009,Faculty,BK_405,Churchill: A Life,History & Biography,Management Library,2025-10-20,2025-11-06,17,0,0,3,No Reservation,Oct 2025,2025
TXN_20250609,USR_1081,Faculty,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2025-10-20,2025-11-08,19,0,0,5,No Reservation,Oct 2025,2025
TXN_20250610,USR_1065,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2025-10-21,2025-11-04,14,0,0,2,No Reservation,Oct 2025,2025
TXN_20250611,USR_1002,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-10-21,2025-11-03,13,0,0,2,No Reservation,Oct 2025,2025
TXN_20250612,USR_1030,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-10-21,2025-11-07,17,0,0,2,No Reservation,Oct 2025,2025
TXN_20250613,USR_1038,Research Scholar,BK_603,Calculus: Early Transcendentals,Science & Engineering,Science & Tech Annex,2025-10-21,2025-11-24,34,0,1,8,No Reservation,Oct 2025,2025
TXN_20250614,USR_1089,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-10-22,2025-11-03,12,0,0,2,No Reservation,Oct 2025,2025
TXN_20250615,USR_1001,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-10-22,2025-11-07,16,0,0,3,No Reservation,Oct 2025,2025
TXN_20250616,USR_1030,Student,BK_601,University Physics with Modern Physics,Science & Engineering,Engineering Branch,2025-10-22,2025-11-08,17,0,0,2,No Reservation,Oct 2025,2025
TXN_20250617,USR_1036,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-10-22,2025-11-02,11,0,0,2,No Reservation,Oct 2025,2025
TXN_20250618,USR_1076,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-10-23,2025-11-04,12,0,0,2,No Reservation,Oct 2025,2025
TXN_20250619,USR_1095,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Main Campus Library,2025-10-23,2025-10-29,6,0,0,8,No Reservation,Oct 2025,2025
TXN_20250620,USR_1055,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-10-23,2025-11-03,11,1,1,2,No Reservation,Oct 2025,2025
